,Unnamed: 0,Text_x,Labels_x,real,Text_y,Labels_y,syn,Text,Labels,llm,Comparison
130,130,"Im Vorfeld einer neuen Verhandlungsrunde zwischen Russland und der [Gruppe3] über einen Waffenstillstand, die an diesem Dienstag in der [Gruppe5] beginnen soll, tauschen beide Seiten Vorwürfe wegen angeblicher Kriegsverbrechen aus. In Kiew warf die stellvertretende Regierungschefin Iryna Wereschtschuk der russischen Seite vor, nicht nur Bewohner von Mariupol »illegal« aus der belagerten Stadt ins eigene Hinterland zu evakuieren. Darüber hinaus behauptete sie, die Bewohner der Stadt würden dort »wie unter den Nazis« in »wohlgesinnte und nicht wohlgesinnte« sortiert. Wer zum Beispiel durch Tätowierungen eine Bindung an die [Gruppe3] dokumentiere, werde von den übrigen [Zielgruppe] abgesondert und »verschwinde ohne Nachricht«.",0,0,"Im Vorfeld einer neuen Verhandlungsrunde zwischen Russland und der [Gruppe3] über einen Waffenstillstand, die an diesem Dienstag in der [Gruppe5] beginnen soll, tauschen beide Seiten Vorwürfe wegen angeblicher Kriegsverbrechen aus. In Kiew warf die stellvertretende Regierungschefin Iryna Wereschtschuk der russischen Seite vor, nicht nur Bewohner von Mariupol »illegal« aus der belagerten Stadt ins eigene Hinterland zu evakuieren. Darüber hinaus behauptete sie, die Bewohner der Stadt würden dort »wie unter den Nazis« in »wohlgesinnte und nicht wohlgesinnte« sortiert. Wer zum Beispiel durch Tätowierungen eine Bindung an die [Gruppe3] dokumentiere, werde von den übrigen [Zielgruppe] abgesondert und »verschwinde ohne Nachricht«.",0,0,"Im Vorfeld einer neuen Verhandlungsrunde zwischen Russland und der [Gruppe3] über einen Waffenstillstand, die an diesem Dienstag in der [Gruppe5] beginnen soll, tauschen beide Seiten Vorwürfe wegen angeblicher Kriegsverbrechen aus. In Kiew warf die stellvertretende Regierungschefin Iryna Wereschtschuk der russischen Seite vor, nicht nur Bewohner von Mariupol »illegal« aus der belagerten Stadt ins eigene Hinterland zu evakuieren. Darüber hinaus behauptete sie, die Bewohner der Stadt würden dort »wie unter den Nazis« in »wohlgesinnte und nicht wohlgesinnte« sortiert. Wer zum Beispiel durch Tätowierungen eine Bindung an die [Gruppe3] dokumentiere, werde von den übrigen [Zielgruppe] abgesondert und »verschwinde ohne Nachricht«.",0,0,3
131,131,"Eine andere faszinierende Karte ist die, welche der [Zielgruppe] Hadji Ahmed im Jahr 1559 gezeichnet hat, in welcher er einen Landstreifen von etwa 1600 km Breite darstellt, der Alaska und Sibirien verbindet. Diese natürliche Landbrücke wird seit fast 10 000 Jahren vom Wasser bedeckt. Auch Oronteus Fineus zeichnete eine Karte von unglaublicher Präzision.",0,0,"Eine andere faszinierende Karte ist die, welche der [Zielgruppe] Hadji Ahmed im Jahr 1559 gezeichnet hat, in welcher er einen Landstreifen von etwa 1600 km Breite darstellt, der Alaska und Sibirien verbindet. Diese natürliche Landbrücke wird seit fast 10 000 Jahren vom Wasser bedeckt. Auch Oronteus Fineus zeichnete eine Karte von unglaublicher Präzision.",0,0,"Eine andere faszinierende Karte ist die, welche der [Zielgruppe] Hadji Ahmed im Jahr 1559 gezeichnet hat, in welcher er einen Landstreifen von etwa 1600 km Breite darstellt, der Alaska und Sibirien verbindet. Diese natürliche Landbrücke wird seit fast 10 000 Jahren vom Wasser bedeckt. Auch Oronteus Fineus zeichnete eine Karte von unglaublicher Präzision.",0,0,3
132,132,Erstmals gibt es staatliche Finanzierung für die private Seenotrettung von [Zielgruppe] im Mittelmeer. Insgesamt 8 Millionen Euro kassiert das Seenotrettungsbündnis „United4Rescue“ – Vereinsvorsitzender des Vereins ist der Lebensgefährte von Bundestagsvizepräsidentin Katrin Göring-Eckardt. Verteidigungsministerin Christine Lambrecht erleidet derweil eine weitere Schlappe vor Gericht in Sachen Urlaubsflug mit Sohnemann im Bundeswehrheli. ,0,0,Erstmals gibt es staatliche Finanzierung für die private Seenotrettung von [Zielgruppe] im Mittelmeer. Insgesamt 8 Millionen Euro kassiert das Seenotrettungsbündnis „United4Rescue“ – Vereinsvorsitzender des Vereins ist der Lebensgefährte von Bundestagsvizepräsidentin Katrin Göring-Eckardt. Verteidigungsministerin Christine Lambrecht erleidet derweil eine weitere Schlappe vor Gericht in Sachen Urlaubsflug mit Sohnemann im Bundeswehrheli. ,0,0,Erstmals gibt es staatliche Finanzierung für die private Seenotrettung von [Zielgruppe] im Mittelmeer. Insgesamt 8 Millionen Euro kassiert das Seenotrettungsbündnis „United4Rescue“ – Vereinsvorsitzender des Vereins ist der Lebensgefährte von Bundestagsvizepräsidentin Katrin Göring-Eckardt. Verteidigungsministerin Christine Lambrecht erleidet derweil eine weitere Schlappe vor Gericht in Sachen Urlaubsflug mit Sohnemann im Bundeswehrheli. ,0,0,3
133,133,"Ein Jahr später setzten die Engländer den Haschemiten Faisal als Marionettenkönig ein. Der war ursprünglich als König über [Gruppe6] gedacht gewesen, doch von der dortigen Mandatsmacht Frankreich abgesetzt und vertrieben worden. London versuchte damit seinen Verrat an dessen Vater, den Sherif von Mekka, zu heilen. Dem hatte der Agent Lawrence „of Arabia“ im Kampf gegen die [Zielgruppe] ein unabhängiges, großarabisches Reich versprochen. Als diese Zusage durch britische Mandatsgebiete mit Marionettenprinzen in Jordanien und [Gruppe6] erfüllt war und Sherif Hussein deshalb auf das versprochene Großarabien verzichten sollte, kam es zum Bruch. Die Engländer entzogen dem Mekkaner die Unterstützung. Ohne britischen Beistand musste der Hüter der Heiligen Stätten des Islam sich 1925 den zentralarabischen Saud unterwerfen, die von nun ab über die heiligen Stätten geboten.",0,0,"Ein Jahr später setzten die Engländer den Haschemiten Faisal als Marionettenkönig ein. Der war ursprünglich als König über [Gruppe6] gedacht gewesen, doch von der dortigen Mandatsmacht Frankreich abgesetzt und vertrieben worden. London versuchte damit seinen Verrat an dessen Vater, den Sherif von Mekka, zu heilen. Dem hatte der Agent Lawrence „of Arabia“ im Kampf gegen die [Zielgruppe] ein unabhängiges, großarabisches Reich versprochen. Als diese Zusage durch britische Mandatsgebiete mit Marionettenprinzen in Jordanien und [Gruppe6] erfüllt war und Sherif Hussein deshalb auf das versprochene Großarabien verzichten sollte, kam es zum Bruch. Die Engländer entzogen dem Mekkaner die Unterstützung. Ohne britischen Beistand musste der Hüter der Heiligen Stätten des Islam sich 1925 den zentralarabischen Saud unterwerfen, die von nun ab über die heiligen Stätten geboten.",0,0,"Ein Jahr später setzten die Engländer den Haschemiten Faisal als Marionettenkönig ein. Der war ursprünglich als König über [Gruppe6] gedacht gewesen, doch von der dortigen Mandatsmacht Frankreich abgesetzt und vertrieben worden. London versuchte damit seinen Verrat an dessen Vater, den Sherif von Mekka, zu heilen. Dem hatte der Agent Lawrence „of Arabia“ im Kampf gegen die [Zielgruppe] ein unabhängiges, großarabisches Reich versprochen. Als diese Zusage durch britische Mandatsgebiete mit Marionettenprinzen in Jordanien und [Gruppe6] erfüllt war und Sherif Hussein deshalb auf das versprochene Großarabien verzichten sollte, kam es zum Bruch. Die Engländer entzogen dem Mekkaner die Unterstützung. Ohne britischen Beistand musste der Hüter der Heiligen Stätten des Islam sich 1925 den zentralarabischen Saud unterwerfen, die von nun ab über die heiligen Stätten geboten.",0,0,3
134,134,"""Sie verdanken Ihre Freiheit dem Menschen, den Sie schwer verletzt haben. Wenn es jemanden gegeben hat, der Ihnen hier etwas Gutes getan hat, dann er"", verdeutlichte der Vorsitzende Richter den Eltern den Hintergrund der milden Strafe. Auch auf finanzielle Entschädigung verzichtete der junge [Zielgruppe].",0,0,"""Sie verdanken Ihre Freiheit dem Menschen, den Sie schwer verletzt haben. Wenn es jemanden gegeben hat, der Ihnen hier etwas Gutes getan hat, dann er"", verdeutlichte der Vorsitzende Richter den Eltern den Hintergrund der milden Strafe. Auch auf finanzielle Entschädigung verzichtete der junge [Zielgruppe].",0,0,"""Sie verdanken Ihre Freiheit dem Menschen, den Sie schwer verletzt haben. Wenn es jemanden gegeben hat, der Ihnen hier etwas Gutes getan hat, dann er"", verdeutlichte der Vorsitzende Richter den Eltern den Hintergrund der milden Strafe. Auch auf finanzielle Entschädigung verzichtete der junge [Zielgruppe].",0,0,3
135,135,"Andrij Melnyk hatte zuvor Steinmeier eine höchst bedenkliche politische Nähe zu Russland attestiert. ""Für Steinmeier war und bleibt das Verhältnis zu Russland etwas Fundamentales, ja Heiliges, egal was geschieht. Auch der Angriffskrieg spielt da keine große Rolle"", sagte Melnyk dem ""Tagesspiegel"". Aus Sicht des russischen Präsidenten Wladimir Putin gebe es kein [Zielgruppe] Volk, keine Sprache, keine Kultur, und daher auch keinen Staat. ""Steinmeier scheint den Gedanken zu teilen, dass die [Zielgruppe] eigentlich kein Subjekt sind"", kritisierte Melnyk.",0,0,"Andrij Melnyk hatte zuvor Steinmeier eine höchst bedenkliche politische Nähe zu Russland attestiert. ""Für Steinmeier war und bleibt das Verhältnis zu Russland etwas Fundamentales, ja Heiliges, egal was geschieht. Auch der Angriffskrieg spielt da keine große Rolle"", sagte Melnyk dem ""Tagesspiegel"". Aus Sicht des russischen Präsidenten Wladimir Putin gebe es kein [Zielgruppe] Volk, keine Sprache, keine Kultur, und daher auch keinen Staat. ""Steinmeier scheint den Gedanken zu teilen, dass die [Zielgruppe] eigentlich kein Subjekt sind"", kritisierte Melnyk.",0,0,"Andrij Melnyk hatte zuvor Steinmeier eine höchst bedenkliche politische Nähe zu Russland attestiert. ""Für Steinmeier war und bleibt das Verhältnis zu Russland etwas Fundamentales, ja Heiliges, egal was geschieht. Auch der Angriffskrieg spielt da keine große Rolle"", sagte Melnyk dem ""Tagesspiegel"". Aus Sicht des russischen Präsidenten Wladimir Putin gebe es kein [Zielgruppe] Volk, keine Sprache, keine Kultur, und daher auch keinen Staat. ""Steinmeier scheint den Gedanken zu teilen, dass die [Zielgruppe] eigentlich kein Subjekt sind"", kritisierte Melnyk.",0,0,3
136,136,"Bislang scheiterte die Fachkräfteeinwanderung allzu oft an überarbeiteten Behörden und umständlichen Prozessen, sowie einem kaum zu überblickenden Chaos bei der Anerkennung ausländischer Qualifikationen. Radikal vereinfachte Regeln und Prozesse sowie mehr Personal in den zuständigen Ämtern sind ein Muss. Sonst drohen Unternehmen und [Zielgruppe] schon an der Antragstellung zu verzweifeln.",0,0,"Bislang scheiterte die Fachkräfteeinwanderung allzu oft an überarbeiteten Behörden und umständlichen Prozessen, sowie einem kaum zu überblickenden Chaos bei der Anerkennung ausländischer Qualifikationen. Radikal vereinfachte Regeln und Prozesse sowie mehr Personal in den zuständigen Ämtern sind ein Muss. Sonst drohen Unternehmen und [Zielgruppe] schon an der Antragstellung zu verzweifeln.",0,0,"Bislang scheiterte die Fachkräfteeinwanderung allzu oft an überarbeiteten Behörden und umständlichen Prozessen, sowie einem kaum zu überblickenden Chaos bei der Anerkennung ausländischer Qualifikationen. Radikal vereinfachte Regeln und Prozesse sowie mehr Personal in den zuständigen Ämtern sind ein Muss. Sonst drohen Unternehmen und [Zielgruppe] schon an der Antragstellung zu verzweifeln.",0,0,3
137,137,"Ich bin damit einverstanden, dass mir Inhalte von Twitter angezeigt werden. Vielleicht besteht zumindest in den USA – dank einem eindeutigen Integrationsgebot – noch die Chance, dass [Zielgruppe] wirklich so „innovativ und unternehmerisch“ sind, wie es Ferguson angibt. Aber Zweifel müssen erlaubt sein, und anscheinend werden sie auch von vielen US-Behörden, die an dem genannten Entscheidungs-Rückstau beteiligt sind, geteilt. Die Nachbarn: Russland und Indien stehen nicht so schlecht da",0,0,"Ich bin damit einverstanden, dass mir Inhalte von Twitter angezeigt werden. Vielleicht besteht zumindest in den USA – dank einem eindeutigen Integrationsgebot – noch die Chance, dass [Zielgruppe] wirklich so „innovativ und unternehmerisch“ sind, wie es Ferguson angibt. Aber Zweifel müssen erlaubt sein, und anscheinend werden sie auch von vielen US-Behörden, die an dem genannten Entscheidungs-Rückstau beteiligt sind, geteilt. Die Nachbarn: Russland und Indien stehen nicht so schlecht da",0,0,"Ich bin damit einverstanden, dass mir Inhalte von Twitter angezeigt werden. Vielleicht besteht zumindest in den USA – dank einem eindeutigen Integrationsgebot – noch die Chance, dass [Zielgruppe] wirklich so „innovativ und unternehmerisch“ sind, wie es Ferguson angibt. Aber Zweifel müssen erlaubt sein, und anscheinend werden sie auch von vielen US-Behörden, die an dem genannten Entscheidungs-Rückstau beteiligt sind, geteilt. Die Nachbarn: Russland und Indien stehen nicht so schlecht da",0,0,3
138,138,"⦁ Nach den antiken Quellen, die sie erfunden haben, wurde die fiktive antike Welt geschaffen, indem Ereignisse des XI-XVI-Jahrhunderts als Ereignisse dargestellt wurden, die vor Tausenden von Jahren stattfanden. ⦁ Die europäische Aristokratie, von der ein beträchtlicher Teil [Zielgruppe] aus Byzanz und/oder die Erben eurasischer Kriegsherren waren, unterstützte den Mythos der Antike, um ihre Ansprüche auf die von ihnen beherrschten Länder zu rechtfertigen. ⦁ Der schwarz-weiße katholische Klerus und die Protestanten entwickelten und unterstützten den Mythos der Antike, um ihre Behauptungen, älter zu sein, zu rechtfertigen und sich von der eurasischen Orthodoxie in den von der europäischen Aristokratie regierten Ländern zu trennen.",0,0,"⦁ Nach den antiken Quellen, die sie erfunden haben, wurde die fiktive antike Welt geschaffen, indem Ereignisse des XI-XVI-Jahrhunderts als Ereignisse dargestellt wurden, die vor Tausenden von Jahren stattfanden. ⦁ Die europäische Aristokratie, von der ein beträchtlicher Teil [Zielgruppe] aus Byzanz und/oder die Erben eurasischer Kriegsherren waren, unterstützte den Mythos der Antike, um ihre Ansprüche auf die von ihnen beherrschten Länder zu rechtfertigen. ⦁ Der schwarz-weiße katholische Klerus und die Protestanten entwickelten und unterstützten den Mythos der Antike, um ihre Behauptungen, älter zu sein, zu rechtfertigen und sich von der eurasischen Orthodoxie in den von der europäischen Aristokratie regierten Ländern zu trennen.",0,0,"⦁ Nach den antiken Quellen, die sie erfunden haben, wurde die fiktive antike Welt geschaffen, indem Ereignisse des XI-XVI-Jahrhunderts als Ereignisse dargestellt wurden, die vor Tausenden von Jahren stattfanden. ⦁ Die europäische Aristokratie, von der ein beträchtlicher Teil [Zielgruppe] aus Byzanz und/oder die Erben eurasischer Kriegsherren waren, unterstützte den Mythos der Antike, um ihre Ansprüche auf die von ihnen beherrschten Länder zu rechtfertigen. ⦁ Der schwarz-weiße katholische Klerus und die Protestanten entwickelten und unterstützten den Mythos der Antike, um ihre Behauptungen, älter zu sein, zu rechtfertigen und sich von der eurasischen Orthodoxie in den von der europäischen Aristokratie regierten Ländern zu trennen.",0,0,3
139,139,"""Wir waren auf der Suche nach Menschen, die eigene künstlerische Methoden haben"", erklärt Projektreferentin Carolin Knüpper. Und der [Zielgruppe], der für die Landesvereinigung kulturelle Kinder- und Jugendbildung in Sachsen-Anhalt arbeitet und dort viele Projekte und Workshops organisiert, habe gut in dieses Pilotprojekt der Uni gepasst. Das Ziel dieses Projektes ist laut Knüpper, diese erarbeitete Kunst nutzbar zu machen und Räume für Menschen zu schaffen.",0,0,"""Wir waren auf der Suche nach Menschen, die eigene künstlerische Methoden haben"", erklärt Projektreferentin Carolin Knüpper. Und der [Zielgruppe], der für die Landesvereinigung kulturelle Kinder- und Jugendbildung in Sachsen-Anhalt arbeitet und dort viele Projekte und Workshops organisiert, habe gut in dieses Pilotprojekt der Uni gepasst. Das Ziel dieses Projektes ist laut Knüpper, diese erarbeitete Kunst nutzbar zu machen und Räume für Menschen zu schaffen.",0,0,"""Wir waren auf der Suche nach Menschen, die eigene künstlerische Methoden haben"", erklärt Projektreferentin Carolin Knüpper. Und der [Zielgruppe], der für die Landesvereinigung kulturelle Kinder- und Jugendbildung in Sachsen-Anhalt arbeitet und dort viele Projekte und Workshops organisiert, habe gut in dieses Pilotprojekt der Uni gepasst. Das Ziel dieses Projektes ist laut Knüpper, diese erarbeitete Kunst nutzbar zu machen und Räume für Menschen zu schaffen.",0,0,3
